JD	lat	lon	Press	ws2.5	ws10	wd2.5	wd10	T2.5	T10	q2.5	q10	rhi2.5	rhi10	T_sfc	T_s_epp	T_s_brns	Tice	LWd	Lwu	SWd	Swu	RR_org	RR_ncr	twr_orien	ww	u*	hs	hl	usb_2.5	usb_10	hsb_2.5	hsb_10	hlb_2.5	hlb_10	zob2.5	zob10	zotb2.5	zotb10	zoqb2.5	zogb10
368.7917	74.96656	-149.60285	1015.5	7.24	7.92	282	284	-25.1	-25.17	0.39	0.39	100.8	101.1	-25	-25	-25.76	-15.24	209.8	215	0	0	0	0	36.8	0.004	0.31	-0.9	1.1	0.3294	0.317	1.2	1.1	0.1	0.1	0.00045	0.00045	0.000042	0.000044	0.000053	0.000056
368.8333	74.96338	-149.59083	1015	7.55	8.3	284	287	-24.93	-25	0.39	0.393	100.6	101	-25.22	-25.22	-25.6	-15.22	211.9	214.2	0	0	0.1	0	36.8	0	0.33	-1.1	1	0.3422	0.3291	-5.5	-4.8	-0.3	-0.4	0.00045	0.00045	0.00004	0.000042	0.00005	0.000053
368.875	74.96015	-149.57897	1014.7	7.13	7.79	283	284	-24.7	-24.79	0.4	0.4	100.6	101	-24.32	-24.32	-25.18	-15.19	217.4	217.4	0	0	0.1	0	36.9	0.003	0.31	1.8	1.8	0.3252	0.3139	5.9	5.4	0.8	0.7	0.00045	0.00045	0.000043	0.000045	0.000054	0.000057
368.9167	74.95699	-149.56687	1014.3	7.03	7.7	284	285	-24.37	-24.44	0.42	0.42	100.5	101	-24.29	-24.29	-25.01	-15.14	212.6	217.4	0	0	0	0	37	0	0.29	-0.6	1	0.3197	0.308	0.8	0.7	0	0	0.00045	0.00045	0.000044	0.000047	0.000056	0.000059
368.9583	74.95355	-149.55558	1013.5	6.21	6.94	292	295	-24.41	-24.45	0.42	0.42	100.4	101	-24.67	-24.67	-25.61	-15.09	198.5	216	0	0	0	0	37	0.001	0.25	-3.7	0.2	0.2813	0.2745	-4.2	-4	-0.6	-0.5	0.00045	0.00045	0.000054	0.000055	0.000067	0.000069
369	74.9502	-149.54475	1013.2	5.41	6.15	305	308	-24.67	-24.72	0.41	0.403	100.6	101.1	-24.78	-24.78	-25.86	-15.05	204.7	215.7	0	0	0	0	37	-0.001	0.21	-1.3	999	0.2454	0.244	-1.8	-1.8	-0.3	-0.1	0.00045	0.00045	0.000065	0.000065	0.00008	0.000081
369.0417	74.94678	-149.53392	1013	5.82	6.54	302	305	-24.81	-24.87	0.4	0.4	100.3	101.1	-24.91	-24.91	-25.98	-15.02	202.8	215.2	0	0	0	0	37	0.002	0.25	-2.2	0.4	0.2641	0.2601	-1.8	-1.7	-0.2	-0.2	0.00045	0.00045	0.000058	0.00006	0.000073	0.000074
369.0833	74.9431	-149.52363	1012.7	6.24	7.04	306	309	-24.86	-24.96	0.4	0.4	100.7	101.1	-24.49	-24.49	-25.56	-14.98	215.6	216.8	0	0	0	0	37	0.001	0.23	5.8	999	0.2849	0.284	5.1	5	0.5	0.4	0.00045	0.00045	0.000052	0.000052	0.000066	0.000066
369.125	74.93914	-149.51308	1012.4	5.94	6.94	307	309	-24.78	-24.86	0.4	0.4	100.4	101.1	-24.8	-24.8	-25.81	-14.94	205.1	215.6	0	0	0	0	37	0	0.23	0.8	999	0.2696	0.2769	-0.7	-0.6	0	0	0.00045	0.00045	0.000057	0.000054	0.000071	0.000068
369.1667	74.93538	-149.50467	1012.2	6.04	6.93	305	308	-24.75	-24.8	0.4	0.403	100.5	101.1	-24.96	-24.96	-25.95	-14.9	201	215	0	0	0	0	37	0	0.26	-1.5	999	0.2733	0.2747	-3.4	-3.3	-0.2	-0.3	0.00045	0.00045	0.000056	0.000055	0.00007	0.000069
369.2083	74.93184	-149.49547	1011.9	5.61	6.32	303	306	-24.6	-24.66	0.41	0.41	101.1	101.1	-24.59	-24.59	-25.68	-14.85	210	216.3	0	0	0	0	37	0	0.21	0.2	999	0.255	0.2522	-0.3	-0.3	-0.1	-0.1	0.00045	0.00045	0.000061	0.000062	0.000077	0.000078
369.25	74.92819	-149.48716	1011.6	6.03	6.73	302	304	-24.25	-24.31	0.42	0.423	100.7	101.1	-24.16	-24.16	-25.32	-14.82	210	217.8	0	0	0	0	37	-0.002	0.24	-0.8	999	0.2744	0.2696	0.9	0.7	0.2	0.1	0.00045	0.00045	0.000056	0.000057	0.000069	0.000071
369.2917	74.92459	-149.47678	1011.3	6.34	7.11	301	304	-24.04	-24.1	0.43	0.433	100.2	101	-24.12	-24.12	-25.11	-14.8	210.8	218	0	0	0	0	37	-0.001	0.26	-1.5	0.5	0.2878	0.283	-1.6	-1.6	-0.1	-0.2	0.00045	0.00045	0.000052	0.000053	0.000065	0.000067
369.3333	74.92133	-149.4681	1011.5	5.82	6.54	302	305	-23.81	-23.87	0.44	0.443	100	101	-23.97	-23.97	-25.05	-14.76	209.3	218.5	0	0	0	0	37.1	-0.003	0.21	-2.1	0.1	0.2639	0.2595	-2.6	-2.4	-0.2	-0.3	0.00045	0.00045	0.000059	0.00006	0.000074	0.000075
369.375	74.91766	-149.45795	1011.3	6.02	6.68	298	301	-23.75	-23.78	0.44	0.443	100	100.9	-24.31	-24.31	-25.2	-14.69	200.5	217.2	0	0	0	0	37.1	0	0.24	-5.6	999	0.2714	0.261	-8.3	-7.6	-0.7	-0.7	0.00045	0.00045	0.000057	0.00006	0.000071	0.000075
369.4167	74.91405	-149.45048	1011.1	5.6	6.38	294	298	-23.95	-23.91	0.44	0.443	100.4	100.9	-24.91	-24.91	-25.9	-14.66	188.2	215.1	0	0	0	0	37.1	0	0.23	-10.7	-0.5	0.2506	0.2438	-12.9	-12.2	-1.5	-1.4	0.00045	0.00045	0.000063	0.000066	0.000079	0.000082
369.4583	74.91044	-149.44255	1011.1	5.5	6.23	297	301	-23.71	-23.68	0.45	0.453	100.2	100.9	-24.4	-24.4	-25.66	-14.64	197	216.9	0	0	0	0	37.1	0	0.22	-10.5	-0.4	0.2472	0.2405	-9.3	-9.1	-1.1	-1.1	0.00045	0.00045	0.000065	0.000067	0.00008	0.000083
369.5	74.90744	-149.43412	1011	5.28	6.05	290	293	-23.91	-23.85	0.44	0.443	100.2	100.8	-24.84	-24.84	-25.89	-14.59	190.1	215.3	0	0	0	0	37.1	0.003	0.22	-10.1	-0.2	0.236	0.23	-11.9	-11.5	-1.3	-1.2	0.00045	0.00045	0.000069	0.000072	0.000085	0.000088
369.5417	74.9047	-149.4251	1011	5.37	6.13	281	284	-24.2	-24.14	0.43	0.433	100.7	101	-25.14	-25.14	-25.81	-14.56	189	214.3	0	0	0	0	37.1	-0.001	0.22	-9.2	-0.4	0.2402	0.2333	-12.2	-11.8	-1.4	-1.3	0.00045	0.00045	0.000067	0.00007	0.000083	0.000087
369.5833	74.90186	-149.41501	1010.9	5.47	6.23	282	284	-24.06	-24.01	0.43	0.433	100.9	101.1	-24.68	-24.68	-25.62	-14.52	201.3	216	0	0	0	0	37.1	0	0.22	-8.7	-0.5	0.246	0.241	-8.4	-8.6	-0.9	-0.8	0.00045	0.00045	0.000065	0.000067	0.000081	0.000083
369.625	74.89895	-149.40377	1011.2	4.54	5.13	285	288	-23.2	-23.21	0.47	0.473	101.4	101.1	-23.51	-23.51	-24.36	-14.48	220	220.2	0	0	0	0	37.1	0.002	0.2	-4.2	999	0.2049	0.2	-3.7	-3.8	-0.5	-0.5	0.00045	0.00045	0.000084	0.000087	0.000103	0.000106
369.6667	74.89549	-149.39246	1011.2	5.07	5.56	288	291	-22.14	-22.16	0.53	0.523	101.2	100.9	-22.43	-22.43	-23.48	-14.46	223.9	224.1	0	0	0.1	0	37.1	0	0.2	-3.6	999	0.2291	0.2178	-3.9	-3.8	-0.8	-0.5	0.00045	0.00045	0.000073	0.000078	0.00009	0.000096
369.7083	74.89192	-149.38027	1011.2	5.89	6.53	282	284	-21.64	-21.65	0.55	0.55	100.7	100.7	-22.1	-22.1	-22.89	-14.43	218.3	225.1	0	0	0	0	37.1	-0.002	0.23	-6.8	999	0.266	0.2556	-6.7	-6.5	-1	-0.9	0.00045	0.00045	0.00006	0.000063	0.000074	0.000078
369.75	74.88861	-149.3669	1011.2	6.82	7.54	279	281	-21.3	-21.3	0.57	0.57	100.5	100.6	-21.73	-21.73	-22.51	-14.39	221.4	226.5	0	0	0.2	0	37.1	0.001	0.28	-9	999	0.3082	0.2966	-7.2	-7.2	-1.2	-1	0.00045	0.00045	0.000048	0.000051	0.000061	0.000064
369.7917	74.88558	-149.35272	1011.5	6.5	7.12	279	280	-20.8	-20.87	0.59	0.593	100	100.6	-20.88	-20.88	-21.65	-14.36	233.5	229.7	0	0	0.8	0	37.1	-0.004	0.285	-2.4	999	0.2951	0.2835	-1.6	-1.4	-0.1	-0.2	0.00045	0.00045	0.000052	0.000055	0.000065	0.000069
369.8333	74.88272	-149.33894	1011.5	6.92	7.51	278	279	-20.68	-20.76	0.59	0.593	99.4	100.4	-20.65	-20.65	-21.41	-14.33	232.8	230.5	0	0	0.4	0	37.2	0.001	0.28	-1.3	999	0.3146	0.3003	0	0.1	0.4	0.3	0.00045	0.00045	0.000047	0.000051	0.00006	0.000063
369.875	74.88013	-149.32473	1011.8	6.83	7.45	286	288	-20.84	-20.89	0.58	0.59	98.7	100.3	-21.01	-21.01	-21.74	-14.29	223.6	229.1	0	0	0	0	37.2	0.001	0.29	-6.2	999	0.3097	0.296	-3.1	-3	0	-0.4	0.00045	0.00045	0.000048	0.000052	0.000061	0.000065
369.9167	74.87747	-149.31031	1012.5	7.24	7.94	282	284	-21.07	-21.14	0.57	0.573	98.9	100.3	-21.11	-21.11	-21.76	-14.27	223.2	228.7	0	0	0	0	37.2	-0.003	0.3	-4.8	999	0.3284	0.3166	-1.2	-1	0.2	0.1	0.00045	0.00045	0.000044	0.000047	0.000056	0.000059
369.9583	74.87454	-149.29712	1012.9	7.25	7.99	294	296	-21.78	-21.9	0.53	0.533	99.4	100.5	-21.54	-21.54	-22.33	-14.23	224.7	227.2	0	0	0	0	37.2	0.005	0.27	6	999	0.3303	0.3209	3.5	3.8	0.9	0.7	0.00045	0.00045	0.000043	0.000045	0.000055	0.000057
370	74.87198	-149.28415	1013.4	7.36	7.94	294	297	-22.83	-22.93	0.48	0.483	98.5	100.3	-22.54	-22.54	-23.51	-14.19	215.1	223.6	0	0	0	0	37.2	0	0.3	2.6	999	0.3352	0.319	4.4	4.3	0.9	0.7	0.00045	0.00045	0.000042	0.000045	0.000053	0.000057
370.0417	74.86929	-149.27181	1014.1	6.64	7.28	296	299	-23.47	-23.58	0.45	0.453	99.7	100.7	-23.17	-23.17	-24.1	-14.16	213.2	221.3	0	0	0	0	37.2	0.001	0.27	5.4	999	0.3027	0.293	4.2	4.3	0.8	0.6	0.00045	0.00045	0.000049	0.000051	0.000061	0.000064
370.0833	74.86702	-149.26247	1014.6	5.93	6.62	303	307	-23.61	-23.7	0.44	0.443	99	100.4	-23.31	-23.31	-24.56	-14.12	209.1	220.8	0	0	0	0	37.3	0.001	0.22	2.2	999	0.2705	0.2667	3.9	3.7	0.9	0.7	0.00045	0.00045	0.000057	0.000058	0.000071	0.000073
370.125	74.86523	-149.25448	1015	5.19	5.7	301	304	-23.56	-23.63	0.45	0.453	99	100.2	-23.39	-23.39	-24.71	-14.06	210.9	220.6	0	0	0	0	37.3	0.001	0.22	-0.2	999	0.2366	0.229	1.8	1.5	0.3	0.2	0.00045	0.00045	0.000069	0.000072	0.000085	0.000089
370.1667	74.86384	-149.24928	1015.5	4.78	5.42	303	306	-23.25	-23.31	0.47	0.47	101.4	101.3	-23.23	-23.23	-24.86	-14.04	212.9	221.1	0	0	0	0	37.3	-0.003	0.17	-0.7	999	0.2174	0.2165	-0.1	-0.2	-0.1	-0.1	0.00045	0.00045	0.000078	0.000078	0.000096	0.000096
370.2083	74.86289	-149.24427	1016.2	4.58	5.13	306	309	-22.8	-22.86	0.49	0.49	101.1	101.1	-22.8	-22.8	-24.26	-14	216.7	222.7	0	0	0	0	37.3	-0.001	0.14	-0.1	999	0.2082	0.2046	-0.3	-0.4	-0.1	-0.1	0.00045	0.00045	0.000083	0.000085	0.000102	0.000104
370.25	74.86212	-149.24058	1016.7	3.75	4.26	303	308	-22.75	-22.73	0.49	0.493	100.4	100.9	-23.22	-23.22	-24.56	-13.97	202.9	221.1	0	0	0	0	37.3	0	0.095	-3.4	999	0.1676	0.161	-4.6	-4.5	-0.5	-0.5	0.00045	0.00045	0.00011	0.000115	0.000133	0.000139
370.2917	74.86196	-149.23832	1017.6	3.24	3.91	302	307	-23.16	-23.01	0.47	0.475	100.3	100.8	-24.04	-24.04	-25.56	-13.94	193.9	218.1	0	0	0	0	37.3	0	0.08	-6.8	999	0.1406	0.1369	-7	-7	-0.8	-0.7	0.00045	0.00045	0.000136	0.00014	0.000162	0.000167
370.3333	74.86168	-149.23587	1018.5	2.93	3.84	305	310	-23.86	-23.58	0.44	0.453	100.5	100.9	-25	-25	-26.38	-13.9	184.1	214.7	0	0	0	0	37.4	0.002	0.04	-7.9	999	0.1237	0.1273	-7.9	-8.3	-0.8	-0.9	0.00045	0.00045	0.000156	0.000152	0.000186	0.00018
370.375	74.86191	-149.2334	1019.5	2.39	3.47	296	305	-25.03	-24.44	0.39	0.415	101	101.2	-26.43	-26.43	-27.48	-13.87	172.8	209.7	0	0	0	0	37.4	0.001	0.05	-4.8	999	0.0944	0.1003	-7.1	-8.1	-0.7	-0.8	0.00045	0.00045	0.000208	0.000195	0.000243	0.000229
370.4167	74.86249	-149.23172	1020.4	2.38	3.52	292	307	-26.3	-25.13	0.35	0.388	101.6	101.5	-27.9	-27.9	-28.86	-13.84	165.5	204.7	0	0	0	0	37.4	-0.002	0.03	-4.4	999	0.092	0.0916	-7.8	-9.2	-0.7	-0.8	0.00045	0.00045	0.000212	0.000213	0.000247	0.000249
370.4583	74.8629	-149.23062	1021.3	2.3	3.67	300	311	-27.04	-25.77	0.32	0.368	102.2	101.8	-28.95	-28.95	-30.03	-13.81	160.5	201.2	0	0	0	0	37.4	0	0.015	-6.5	999	0.0849	0.0937	-8.2	-10.6	-0.6	-0.9	0.00045	0.00045	0.000228	0.000207	0.000265	0.000242
370.5	74.8631	-149.22922	1022	2.4	3.85	298	312	-27.81	-26.26	0.3	0.348	102.3	101.8	-29.62	-29.62	-30.8	-13.76	160.4	199	0	0	0	0	37.4	0.002	0.02	-7.6	999	0.091	0.1	-8.6	-12.1	-0.7	-0.9	0.00045	0.00045	0.000211	0.000193	0.000247	0.000226
370.5417	74.86348	-149.2278	1022.8	2.31	3.87	308	319	-28.14	-26.74	0.29	0.33	102.5	101.9	-29.92	-29.92	-31.43	-13.73	160.4	198.1	0	0	0	0	37.4	0.001	0.025	-9.2	999	0.0866	0.1031	-8	-12.1	-0.6	-0.9	0.00045	0.00045	0.000222	0.000186	0.000258	0.000219
370.5833	74.86372	-149.22624	1023.6	2	3.64	314	327	-28.58	-26.91	0.28	0.323	102.5	101.8	-30.47	-30.47	-32.2	-13.71	159.8	196.3	0	0	0	0	37.4	0.001	0	-8.3	999	0.0693	0.0879	-6.4	-10.6	-0.5	-0.7	0.00045	0.00045	0.000274	0.000219	0.000315	0.000255
370.625	74.86381	-149.22605	1024.5	1.74	3.31	330	352	-28.67	-26.46	0.27	0.338	102.7	101.9	-31.1	-31.1	-32.67	-13.68	159.8	194.3	0	0	0	0	37.4	-0.002	0.01	-5.6	999	0.0496	0.0654	-4.9	-8.2	-0.3	-0.6	0.00045	0.00045	0.000346	0.000292	0.000399	0.000335
370.6667	74.86402	-149.22632	1025.2	1.68	3.27	346	1	-28.46	-26.21	0.28	0.348	102.7	101.8	-31.5	-31.5	-33.01	-13.64	160.3	193	0	0	0	0	37.4	0	0.01	-3.8	999	0.042	0.0605	-4.5	-7.9	-0.3	-0.6	0.00045	0.00045	0.000377	0.000315	0.000441	0.000359
370.7083	74.86398	-149.22628	1025.9	1.66	3.1	337	1	-28.84	-26.35	0.27	0.348	102.7	101.8	-31.79	-31.79	-33.36	-13.62	160.3	192.1	0	0	0	0	37.4	-0.001	0.015	-3.5	999	0.0415	0.0544	-4.3	-6.8	-0.3	-0.5	0.00045	0.00045	0.000379	0.000334	0.000443	0.000384
370.75	74.86443	-149.22555	1026.9	1.42	2.26	331	154	-29.23	-27.07	0.26	0.318	102.6	101.8	-32.22	-32.22	-33.75	-13.59	159	190.7	0	0	0	0	37.4	0.001	-0.05	-0.3	999	0.0308	0.0322	-2.8	-2.7	-0.2	-0.2	0.00045	0.00045	0.000443	0.000445	0.000529	0.000532
370.7917	74.86471	-149.22515	1027.3	1.44	2.03	336	6	-29.9	-27.33	0.24	0.308	102.8	101.9	-32.59	-32.59	-34.27	-13.56	157.2	189.5	0	0	0	0	37.4	0.002	-0.02	-3.9	999	0.0333	0.0265	-2.9	-1.9	-0.2	-0.1	0.00045	0.00045	0.000424	0.000493	0.000503	0.000598
370.8333	74.86492	-149.22491	1028.2	1.31	1.69	8	41	-28.99	-27.21	0.27	0.315	103.5	101.8	-32.99	-32.99	-34.75	-13.53	156.2	188.3	0	0	0	0	37.4	-0.001	-0.035	-3	999	0.0233	0.0183	-2.1	-1	-0.1	-0.1	0.00045	0.00045	0.000518	0.000601	0.000633	0.000751
370.875	74.86552	-149.22474	1029	2.02	2.51	71	79	-28.09	-26.79	0.29	0.325	103.3	101.7	-32.77	-32.77	-34.88	-13.5	157.8	189	0	0	0	0	37.5	-0.001	-0.02	0.1	999	0.0491	0.0363	-7.8	-3.7	-0.5	-0.2	0.00045	0.00045	0.000348	0.000417	0.000402	0.000494
370.9167	74.866	-149.22412	1029.8	2.22	2.99	90	95	-28.89	-27.08	0.26	0.318	102.1	101.7	-32.88	-32.88	-34.83	-13.5	158.2	188.6	0	0	0	0	37.5	0.002	-0.025	-1.2	999	0.0634	0.0498	-10.2	-6.2	-0.6	-0.4	0.00045	0.00045	0.000295	0.00035	0.000338	0.000404
370.9583	74.86638	-149.22414	1030.5	1.7	2.77	86	97	-29.03	-26.78	0.26	0.328	103	101.6	-33.06	-33.06	-35.05	-13.49	158.7	188.1	0	0	0	0	37.5	-0.001	-0.01	0	999	0.0378	0.0424	-4.7	-5	-0.3	-0.3	0.00045	0.00045	0.000399	0.000383	0.000469	0.000449
371	74.86672	-149.22434	1031.3	1.09	2.48	74	97	-29.43	-26.89	0.25	0.32	102.6	101.7	-33.25	-33.25	-35.18	-13.49	158.7	187.5	0	0	0	0	37.5	-0.001	-0.005	-0.1	999	0.0173	0.0349	-1.2	-3.5	-0.1	-0.2	0.00045	0.00045	0.000605	0.000426	0.000757	0.000507
371.0417	74.86726	-149.22493	1032	1.9	2.32	91	105	-28.67	-26.5	0.27	0.335	102.8	101.6	-33.24	-33.24	-35.14	-13.48	158.2	187.5	0	0	0	0	37.5	-0.002	-0.01	0.1	999	0.0441	0.0305	-6.5	-2.9	-0.4	-0.2	0.00045	0.00045	0.000367	0.000459	0.000428	0.000551
371.0833	74.86772	-149.2251	1032.5	1.47	2.39	107	126	-28.89	-26.41	0.26	0.338	102.2	101.5	-33.52	-33.52	-35.27	-13.45	159.2	186.7	0	0	0	0	37.5	0.002	-0.01	0.2	999	0.027	0.0315	-3	-3.1	-0.2	-0.2	0.00045	0.00045	0.000479	0.000452	0.000579	0.000542
371.125	74.86823	-149.22617	1033.2	0.38	1.72	121	139	-28.56	-26.59	0.27	0.333	102.7	101.6	-33.48	-33.48	-35.66	-13.44	159.5	186.8	0	0	0	0	37.5	0.001	0.005	-0.7	999	0.002	0.0174	0	-1	0	-0.1	0.00045	0.00045	0.001514	0.000619	0.002154	0.000776
371.1667	74.8688	-149.22737	1033.8	1.57	2.56	108	135	-28.53	-26.06	0.27	0.353	102.5	101.7	-33.61	-33.61	-35.38	-13.43	160.3	186.4	0	0	0	0	37.5	-0.001	0	0.6	999	0.0292	0.0347	-3.6	-3.9	-0.2	-0.3	0.00045	0.00045	0.00046	0.000429	0.000553	0.000511
371.2083	74.86932	-149.22895	1034.2	1.71	2.87	137	146	-27.78	-25.22	0.29	0.383	101.9	101.5	-33.42	-33.42	-35.43	-13.42	161.6	187	0	0	0	0	37.5	-0.001	-0.025	0.2	999	0.0327	0.0411	-4.7	-5.5	-0.3	-0.4	0.00045	0.00045	0.000434	0.000393	0.000517	0.000461
371.25	74.87008	-149.22989	1034.6	1.4	2.43	136	148	-28.06	-24.9	0.29	0.393	101.7	101.3	-33.42	-33.42	-35.41	-13.41	162.1	187	0	0	0	0	37.5	-0.001	-0.02	-1	999	0.0233	0.0305	-2.6	-3.3	-0.2	-0.2	0.00045	0.00045	0.000521	0.000463	0.000637	0.000556
371.2917	74.87074	-149.23144	1035.1	1.62	2.26	132	150	-26.78	-24.35	0.33	0.418	102.8	101.3	-33.29	-33.29	-35.3	-13.4	162.9	187.4	0	0	0	0	37.5	-0.005	0	-5.4	9999	0.028	0.0262	-4	-2.5	-0.3	-0.2	0.00045	0.00045	0.000475	0.000503	0.000574	0.000612
371.3333	74.87125	-149.23227	1035.4	1.91	2.59	139	147	-26.54	-24.44	0.33	0.408	101	101.1	-33.05	-33.05	-35.11	-13.4	163.9	188.2	0	0	0	0	37.5	0.0045	-0.02	-0.7	9999	0.0378	0.034	-6.5	-4	-0.4	-0.3	0.00045	0.00045	0.000404	0.000437	0.000476	0.000521
371.375	74.87186	-149.23317	1036	1.68	2.73	148	163	-28.03	-26.44	0.29	0.338	101.5	101.2	-33.27	-33.27	-35.3	-13.4	162.1	187.5	0	0	0	0	37.6	0.0005	-0.01	-0.2	9999	0.0327	0.0402	-4.5	-4.8	-0.3	-0.3	0.00045	0.00045	0.000433	0.000395	0.000516	0.000465
371.4167	74.87243	-149.23399	1036.4	1.46	2.14	155	171	-28.65	-26.61	0.27	0.333	102	101.6	-33.23	-33.23	-35.28	-13.4	161.2	187.6	0	0	0	0	37.6	-0.0055	0.025	-0.2	9999	0.0268	0.0268	-2.9	-2.2	-0.2	-0.1	0.00045	0.00045	0.000481	0.000492	0.000582	0.000598
371.4583	74.87288	-149.23478	1036.9	1.68	2.29	150	163	-29.47	-27.76	0.25	0.29	101.7	101.6	-33.33	-33.33	-35.25	-13.4	161	187.3	0	0	0	0	37.6	-0.001	0.05	-0.7	9999	0.0376	0.032	-4.6	-2.8	-0.3	-0.2	0.00045	0.00045	0.000398	0.000445	0.000469	0.000533
371.5	74.87319	-149.2353	1037.2	0.77	0.87	179	179	-29.96	-27.99	0.23	0.288	102.1	101.9	-33.32	-33.32	-35.36	-13.39	160.7	187.3	0	0	0	0	37.6	-0.0015	9999	0.1	9999	0.01	0.0045	-0.4	-0.1	0	0	0.00045	0.00045	0.000792	0.001195	0.001029	0.001644
371.5417	74.87362	-149.2359	1037.2	0.59	0.79	221	222	-30.13	-26.48	0.23	0.335	102.2	101.7	-33.46	-33.46	-35.43	-13.37	161	186.9	0	0	0	0	37.6	0.0025	9999	9999	9999	0.0062	0.004	-0.2	0	0	0	0.00045	0.00045	0.000974	0.001318	0.001302	0.00184
371.5833	74.87386	-149.23662	1037.2	0.68	0.95	228	224	-30.13	-27.17	0.23	0.31	102.9	102.1	-33.52	-33.52	-35.31	-13.36	161	186.7	0	0	0	0	37.6	-0.002	9999	-4.8	9999	0.008	0.0049	-0.3	-0.1	0	0	0.00045	0.00045	0.000874	0.001165	0.001151	0.001598
371.625	74.87423	-149.23817	1037.3	1.2	1.36	269	269	-29.82	-25.77	0.24	0.355	102.1	101.5	-33.4	-33.4	-34.99	-13.35	161.2	187.1	0	0	0	0	37.6	0.007	-0.02	-4.5	9999	0.0208	0.0101	-1.7	-0.3	-0.1	0	0.00045	0.00045	0.000546	0.000821	0.000673	0.001071
371.6667	74.87467	-149.23998	1037.4	1.72	1.95	272	272	-28.54	-25.65	0.271	0.365	102.5	101.5	-33.55	-33.55	-34.45	-13.34	162.1	186.6	0	0	0	0	37.6	-0.004	0.01	0.9	9999	0.0349	0.021	-4.8	-1.5	-0.3	-0.1	0.00045	0.00045	0.000417	0.000563	0.000495	0.000696
371.7083	74.87511	-149.24049	1037.6	1	1.13	278	278	-28.3	-25.29	0.28	0.375	101.6	101.4	-33.57	-33.57	-34.3	-13.36	161.1	186.6	0	0	0	0	37.6	0.0075	-0.01	-5.2	9999	0.0131	0.0062	-0.9	-0.1	-0.1	0	0.00045	0.00045	0.000704	0.001057	0.000898	0.001429
371.75	74.87531	-149.24289	1037.4	1.43	1.62	285	285	-28.33	-25.67	0.28	0.363	101.6	101.3	-33.59	-33.59	-34.27	-13.36	159.7	186.5	0	0	0	0	37.6	0.002	-0.02	-0.7	9999	0.0244	0.0145	-2.7	-0.7	-0.2	0	0.00045	0.00045	0.000508	0.000683	0.000619	0.000869
371.7917	74.87569	-149.24418	1037.5	1.83	2.08	276	276	-29.37	-26.64	0.25	0.325	101.6	101.3	-33.8	-33.8	-34.21	-13.38	157.7	185.8	0	0	0	0	37.6	-0.001	-0.02	-0.6	9999	0.0416	0.0245	-5.9	-2	-0.3	-0.1	0.00045	0.00045	0.000378	0.000516	0.000442	0.00063
371.8333	74.87589	-149.24543	1037.6	1.42	1.61	279	279	-29.86	-27.28	0.24	0.305	101.8	101.7	-33.68	-33.68	-34.49	-13.38	158.2	186.2	0	0	0	0	37.6	-0.002	0.02	-0.1	9999	0.0275	0.0159	-2.7	-0.8	-0.1	0	0.00045	0.00045	0.000471	0.000646	0.000568	0.000814
371.875	74.87609	-149.24674	1037.6	1.12	1.27	301	301	-30.28	-28.14	0.23	0.285	101.9	101.5	-33.65	-33.65	-34.45	-13.38	161.6	186.3	0	0	0	0	37.7	0.002	0.06	-2.8	9999	0.0187	0.0105	-1.3	-0.3	-0.1	0	0.00045	0.00045	0.000576	0.000797	0.000715	0.001036
371.9167	74.87613	-149.24717	1037.5	9999	9999	9999	9999	-30.63	-29.04	0.22	0.258	102.1	101.9	-33.42	-33.42	-34.61	-13.38	163	187	0	0	0.1	0	37.7	0.092	9999	9999	999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
371.9583	74.87632	-149.24824	1037.4	1.77	2.54	305	319	-31.06	-29.13	0.21	0.255	102.1	101.9	-32.73	-32.73	-34.17	-13.38	172.4	189.3	0	0	0.1	0	37.7	0	-0.01	-1.2	999	0.0589	0.0446	-4.8	-3.8	-0.2	-0.2	0.00045	0.00045	0.000312	0.000367	0.000356	0.000428
372	74.87599	-149.24817	1037.4	1.18	1.34	301	301	-30.78	-29.87	0.22	0.233	102.1	102	-32.27	-32.27	-33.73	-13.38	174.9	190.7	0	0	0	0	37.7	0	0.02	-1.3	999	0.0298	0.017	-1.6	-0.6	-0.1	0	0.00045	0.00045	0.000446	0.000615	0.000534	0.000771
372.0417	74.87566	-149.24882	1037.2	1.45	1.78	299	315	-30.66	-29.83	0.22	0.243	102.2	102	-31.91	-31.91	-33.42	-13.38	176.8	191.9	0	0	0	0	37.7	0	-0.03	-1.3	999	0.0465	0.0293	-2.8	-1.3	-0.2	-0.1	0.00045	0.00045	0.000355	0.00046	0.000412	0.000553
372.0833	74.87519	-149.24933	1036.9	1.54	1.75	302	302	-30.62	-29.95	0.22	0.233	102	102	-31.59	-31.59	-33.02	-13.38	179.9	192.9	0	0	0	0	37.7	0.001	0.015	-3	999	0.0552	0.031	-2.8	-1.3	-0.2	-0.1	0.00045	0.00045	0.000325	0.000444	0.000372	0.000531
372.125	74.87438	-149.24995	1036.6	1.59	1.8	322	322	-30.46	-29.85	0.22	0.235	102.1	102	-31.3	-31.3	-33.18	-13.38	178.9	193.8	0	0	0	0	37.7	0.0025	-0.03	-4.2	9999	0.0592	0.0342	-2.8	-1.4	-0.1	-0.1	0.00045	0.00045	0.000313	0.000421	0.000357	0.0005
